2023,4,12,17,8,18,Sensor,BQ225,machine-lab-bq225,humidity,32.03
2023,4,12,17,8,21,Sensor,BQ225,machine-lab-bq225,temperature,23.93
2023,4,12,17,8,24,Inverter,GROWATT_SPF5000_ES,machine-lab-inverter,BESS-voltage,52.93
2023,4,12,17,8,27,Inverter,GROWATT_SPF5000_ES,machine-lab-inverter,load-power,8.0
2023,4,12,17,8,30,Inverter,GROWATT_SPF5000_ES,machine-lab-inverter,pv-power,0.0
2023,4,12,17,8,32,Inverter,GROWATT_SPF5000_ES,machine-lab-inverter,grid-power,0.0
2023,4,12,17,8,32,Inverter,GROWATT_SPF5000_ES,machine-lab-inverter,calculated-BESS-power,-8.0
2023,4,12,17,8,32,Inverter,GROWATT_SPF5000_ES,machine-lab-inverter,calculated-BESS-current,-0.15114301908180616
2023,4,12,17,8,35,Sensor,Nivelco-waterlevel,machine-lab-water-level,water-level,ERROR
2023,4,12,17,8,38,Sensor,BQ225,machine-lab-bq225,humidity,32.01
2023,4,12,17,8,41,Sensor,BQ225,machine-lab-bq225,temperature,23.93
2023,4,12,17,8,44,Inverter,GROWATT_SPF5000_ES,machine-lab-inverter,BESS-voltage,52.93
2023,4,12,17,8,46,Inverter,GROWATT_SPF5000_ES,machine-lab-inverter,load-power,12.0
2023,4,12,17,8,49,Inverter,GROWATT_SPF5000_ES,machine-lab-inverter,pv-power,0.0
2023,4,12,17,8,52,Inverter,GROWATT_SPF5000_ES,machine-lab-inverter,grid-power,0.0
2023,4,12,17,8,52,Inverter,GROWATT_SPF5000_ES,machine-lab-inverter,calculated-BESS-power,-12.0
2023,4,12,17,8,52,Inverter,GROWATT_SPF5000_ES,machine-lab-inverter,calculated-BESS-current,-0.22671452862270924
2023,4,12,17,8,55,Sensor,Nivelco-waterlevel,machine-lab-water-level,water-level,ERROR
2023,4,12,17,8,58,Sensor,BQ225,machine-lab-bq225,humidity,31.81
2023,4,12,17,9,0,Sensor,BQ225,machine-lab-bq225,temperature,23.93
2023,4,12,17,9,3,Inverter,GROWATT_SPF5000_ES,machine-lab-inverter,BESS-voltage,52.93
2023,4,12,17,9,6,Inverter,GROWATT_SPF5000_ES,machine-lab-inverter,load-power,8.0
2023,4,12,17,9,9,Inverter,GROWATT_SPF5000_ES,machine-lab-inverter,pv-power,0.0
2023,4,12,17,9,12,Inverter,GROWATT_SPF5000_ES,machine-lab-inverter,grid-power,0.0
2023,4,12,17,9,12,Inverter,GROWATT_SPF5000_ES,machine-lab-inverter,calculated-BESS-power,-8.0
2023,4,12,17,9,12,Inverter,GROWATT_SPF5000_ES,machine-lab-inverter,calculated-BESS-current,-0.15114301908180616
2023,4,12,17,9,14,Sensor,Nivelco-waterlevel,machine-lab-water-level,water-level,ERROR
2023,4,12,17,9,17,Sensor,BQ225,machine-lab-bq225,humidity,31.93
2023,4,12,17,9,20,Sensor,BQ225,machine-lab-bq225,temperature,23.94
2023,4,12,17,9,23,Inverter,GROWATT_SPF5000_ES,machine-lab-inverter,BESS-voltage,52.94
2023,4,12,17,9,26,Inverter,GROWATT_SPF5000_ES,machine-lab-inverter,load-power,9.0
2023,4,12,17,9,28,Inverter,GROWATT_SPF5000_ES,machine-lab-inverter,pv-power,0.0
2023,4,12,17,9,31,Inverter,GROWATT_SPF5000_ES,machine-lab-inverter,grid-power,0.0
2023,4,12,17,9,31,Inverter,GROWATT_SPF5000_ES,machine-lab-inverter,calculated-BESS-power,-9.0
2023,4,12,17,9,31,Inverter,GROWATT_SPF5000_ES,machine-lab-inverter,calculated-BESS-current,-0.17000377786173027
2023,4,12,17,9,34,Sensor,Nivelco-waterlevel,machine-lab-water-level,water-level,ERROR
2023,4,12,17,9,37,Sensor,BQ225,machine-lab-bq225,humidity,32.08
2023,4,12,17,9,40,Sensor,BQ225,machine-lab-bq225,temperature,23.93
2023,4,12,17,9,42,Inverter,GROWATT_SPF5000_ES,machine-lab-inverter,BESS-voltage,52.94
2023,4,12,17,9,45,Inverter,GROWATT_SPF5000_ES,machine-lab-inverter,load-power,11.0
2023,4,12,17,9,48,Inverter,GROWATT_SPF5000_ES,machine-lab-inverter,pv-power,0.0
2023,4,12,17,9,51,Inverter,GROWATT_SPF5000_ES,machine-lab-inverter,grid-power,0.0
2023,4,12,17,9,51,Inverter,GROWATT_SPF5000_ES,machine-lab-inverter,calculated-BESS-power,-11.0
2023,4,12,17,9,51,Inverter,GROWATT_SPF5000_ES,machine-lab-inverter,calculated-BESS-current,-0.207782395164337
2023,4,12,17,9,54,Sensor,Nivelco-waterlevel,machine-lab-water-level,water-level,ERROR
2023,4,12,17,9,56,Sensor,BQ225,machine-lab-bq225,humidity,31.79
2023,4,12,17,9,59,Sensor,BQ225,machine-lab-bq225,temperature,23.93
2023,4,12,17,10,2,Inverter,GROWATT_SPF5000_ES,machine-lab-inverter,BESS-voltage,52.93
2023,4,12,17,10,5,Inverter,GROWATT_SPF5000_ES,machine-lab-inverter,load-power,9.0
2023,4,12,17,10,8,Inverter,GROWATT_SPF5000_ES,machine-lab-inverter,pv-power,0.0
2023,4,12,17,10,10,Inverter,GROWATT_SPF5000_ES,machine-lab-inverter,grid-power,0.0
2023,4,12,17,10,10,Inverter,GROWATT_SPF5000_ES,machine-lab-inverter,calculated-BESS-power,-9.0
2023,4,12,17,10,10,Inverter,GROWATT_SPF5000_ES,machine-lab-inverter,calculated-BESS-current,-0.17003589646703193
2023,4,12,17,10,13,Sensor,Nivelco-waterlevel,machine-lab-water-level,water-level,ERROR
2023,4,12,17,10,16,Sensor,BQ225,machine-lab-bq225,humidity,31.3
2023,4,12,17,10,19,Sensor,BQ225,machine-lab-bq225,temperature,23.93
2023,4,12,17,10,22,Inverter,GROWATT_SPF5000_ES,machine-lab-inverter,BESS-voltage,52.94
2023,4,12,17,10,24,Inverter,GROWATT_SPF5000_ES,machine-lab-inverter,load-power,9.0
2023,4,12,17,10,27,Inverter,GROWATT_SPF5000_ES,machine-lab-inverter,pv-power,0.0
2023,4,12,17,10,30,Inverter,GROWATT_SPF5000_ES,machine-lab-inverter,grid-power,0.0
2023,4,12,17,10,30,Inverter,GROWATT_SPF5000_ES,machine-lab-inverter,calculated-BESS-power,-9.0
2023,4,12,17,10,30,Inverter,GROWATT_SPF5000_ES,machine-lab-inverter,calculated-BESS-current,-0.17000377786173027
2023,4,12,17,10,33,Sensor,Nivelco-waterlevel,machine-lab-water-level,water-level,ERROR
2023,4,12,17,10,36,Sensor,BQ225,machine-lab-bq225,humidity,31.42
2023,4,12,17,10,38,Sensor,BQ225,machine-lab-bq225,temperature,23.96
2023,4,12,17,10,41,Inverter,GROWATT_SPF5000_ES,machine-lab-inverter,BESS-voltage,52.93
2023,4,12,17,10,44,Inverter,GROWATT_SPF5000_ES,machine-lab-inverter,load-power,10.0
2023,4,12,17,10,47,Inverter,GROWATT_SPF5000_ES,machine-lab-inverter,pv-power,0.0
2023,4,12,17,10,50,Inverter,GROWATT_SPF5000_ES,machine-lab-inverter,grid-power,0.0
2023,4,12,17,10,50,Inverter,GROWATT_SPF5000_ES,machine-lab-inverter,calculated-BESS-power,-10.0
2023,4,12,17,10,50,Inverter,GROWATT_SPF5000_ES,machine-lab-inverter,calculated-BESS-current,-0.1889287738522577
2023,4,12,17,10,52,Sensor,Nivelco-waterlevel,machine-lab-water-level,water-level,ERROR
2023,4,12,17,10,55,Sensor,BQ225,machine-lab-bq225,humidity,31.69
2023,4,12,17,10,58,Sensor,BQ225,machine-lab-bq225,temperature,23.93
2023,4,12,17,11,1,Inverter,GROWATT_SPF5000_ES,machine-lab-inverter,BESS-voltage,52.93
2023,4,12,17,11,4,Inverter,GROWATT_SPF5000_ES,machine-lab-inverter,load-power,12.0
2023,4,12,17,11,6,Inverter,GROWATT_SPF5000_ES,machine-lab-inverter,pv-power,0.0
2023,4,12,17,11,9,Inverter,GROWATT_SPF5000_ES,machine-lab-inverter,grid-power,0.0
2023,4,12,17,11,9,Inverter,GROWATT_SPF5000_ES,machine-lab-inverter,calculated-BESS-power,-12.0
2023,4,12,17,11,9,Inverter,GROWATT_SPF5000_ES,machine-lab-inverter,calculated-BESS-current,-0.22671452862270924
2023,4,12,17,11,12,Sensor,Nivelco-waterlevel,machine-lab-water-level,water-level,ERROR
2023,4,12,17,11,15,Sensor,BQ225,machine-lab-bq225,humidity,31.91
2023,4,12,17,11,18,Sensor,BQ225,machine-lab-bq225,temperature,23.94
2023,4,12,17,11,20,Inverter,GROWATT_SPF5000_ES,machine-lab-inverter,BESS-voltage,52.93
